Editorial;Genero;Plataforma;Nombre;Plataforma;Region;Ano;Venta Millones
Rising Star Games;Adventure;DS;Eco Creatures: Save The Forest;DS;Norte America;2007;0.03
Rising Star Games;Adventure;DS;Eco Creatures: Save The Forest;DS;Otros;2007;0
Rising Star Games;Adventure;DS;Flower, Sun, and Rain;DS;Europa;2008;0
Rising Star Games;Adventure;DS;Flower, Sun, and Rain;DS;Japon;2008;0
Rising Star Games;Adventure;DS;Flower, Sun, and Rain;DS;Norte America;2008;0.07
Rising Star Games;Adventure;DS;Flower, Sun, and Rain;DS;Otros;2008;0.01
Rising Star Games;Adventure;DS;Lux-Pain;DS;Europa;2008;0
Rising Star Games;Adventure;DS;Lux-Pain;DS;Japon;2008;0
Rising Star Games;Adventure;DS;Lux-Pain;DS;Norte America;2008;0.04
Rising Star Games;Adventure;DS;Lux-Pain;DS;Otros;2008;0
Rising Star Games;Adventure;DS;Lux-Pain (JP sales);DS;Europa;2008;0
Rising Star Games;Adventure;DS;Lux-Pain (JP sales);DS;Japon;2008;0.03
Rising Star Games;Adventure;DS;Lux-Pain (JP sales);DS;Norte America;2008;0
Rising Star Games;Adventure;DS;Lux-Pain (JP sales);DS;Otros;2008;0
Rising Star Games;Adventure;3DS;Zero Escape: Virtue's Last Reward;3DS;Europa;2012;0
Rising Star Games;Adventure;3DS;Zero Escape: Virtue's Last Reward;3DS;Japon;2012;0
Rising Star Games;Adventure;3DS;Zero Escape: Virtue's Last Reward;3DS;Norte America;2012;0.03
Rising Star Games;Adventure;3DS;Zero Escape: Virtue's Last Reward;3DS;Otros;2012;0
Rocket Company;Adventure;DS;Tenkaichi * Sengoku Lovers;DS;Europa;2010;0
Rocket Company;Adventure;DS;Tenkaichi * Sengoku Lovers;DS;Japon;2010;0.03
Rocket Company;Adventure;DS;Tenkaichi * Sengoku Lovers;DS;Norte America;2010;0
Rocket Company;Adventure;DS;Tenkaichi * Sengoku Lovers;DS;Otros;2010;0
Rondomedia;Adventure;PC;Edna & Harvey: Harvey's New Eyes;PC;Europa;2011;0.07
Rondomedia;Adventure;PC;Edna & Harvey: Harvey's New Eyes;PC;Japon;2011;0
Rondomedia;Adventure;PC;Edna & Harvey: Harvey's New Eyes;PC;Norte America;2011;0
Rondomedia;Adventure;PC;Edna & Harvey: Harvey's New Eyes;PC;Otros;2011;0.01
Rondomedia;Adventure;PC;Still Life 2;PC;Europa;2009;0.01
Rondomedia;Adventure;PC;Still Life 2;PC;Japon;2009;0
Rondomedia;Adventure;PC;Still Life 2;PC;Norte America;2009;0
Rondomedia;Adventure;PC;Still Life 2;PC;Otros;2009;0
Rondomedia;Adventure;PC;The Great Mystery Hidden Object Package 5;PC;Europa;2015;0.03
Rondomedia;Adventure;PC;The Great Mystery Hidden Object Package 5;PC;Japon;2015;0
Rondomedia;Adventure;PC;The Great Mystery Hidden Object Package 5;PC;Norte America;2015;0
Rondomedia;Adventure;PC;The Great Mystery Hidden Object Package 5;PC;Otros;2015;0
Russel;Adventure;PSP;GA - Geijutsuka Art Design Class: Slapstick Wonder Land;PSP;Europa;2010;0
Russel;Adventure;PSP;GA - Geijutsuka Art Design Class: Slapstick Wonder Land;PSP;Japon;2010;0.02
Russel;Adventure;PSP;GA - Geijutsuka Art Design Class: Slapstick Wonder Land;PSP;Norte America;2010;0
Russel;Adventure;PSP;GA - Geijutsuka Art Design Class: Slapstick Wonder Land;PSP;Otros;2010;0
Russel;Adventure;PS2;Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku;PS2;Europa;2008;0
Russel;Adventure;PS2;Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku;PS2;Japon;2008;0.01
Russel;Adventure;PS2;Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku;PS2;Norte America;2008;0
Russel;Adventure;PS2;Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku;PS2;Otros;2008;0
Russel;Adventure;PSP;Tenjin Ranman: Happy GO Lucky!!;PSP;Europa;2010;0
Russel;Adventure;PSP;Tenjin Ranman: Happy GO Lucky!!;PSP;Japon;2010;0.01
Russel;Adventure;PSP;Tenjin Ranman: Happy GO Lucky!!;PSP;Norte America;2010;0
Russel;Adventure;PSP;Tenjin Ranman: Happy GO Lucky!!;PSP;Otros;2010;0
Sammy Corporation;Adventure;PS2;Galerians: Ash;PS2;Europa;2002;0.03
Sammy Corporation;Adventure;PS2;Galerians: Ash;PS2;Japon;2002;0
Sammy Corporation;Adventure;PS2;Galerians: Ash;PS2;Norte America;2002;0.03
Sammy Corporation;Adventure;PS2;Galerians: Ash;PS2;Otros;2002;0.01
Scholastic Inc.;Adventure;DS;Goosebumps HorrorLand;DS;Europa;2008;0
Scholastic Inc.;Adventure;DS;Goosebumps HorrorLand;DS;Japon;2008;0
Scholastic Inc.;Adventure;DS;Goosebumps HorrorLand;DS;Norte America;2008;0.31
Scholastic Inc.;Adventure;DS;Goosebumps HorrorLand;DS;Otros;2008;0.02
Scholastic Inc.;Adventure;PS2;Goosebumps HorrorLand;PS2;Europa;2008;0.03
Scholastic Inc.;Adventure;PS2;Goosebumps HorrorLand;PS2;Japon;2008;0
Scholastic Inc.;Adventure;PS2;Goosebumps HorrorLand;PS2;Norte America;2008;0.04
Scholastic Inc.;Adventure;PS2;Goosebumps HorrorLand;PS2;Otros;2008;0.01
Scholastic Inc.;Adventure;Wii;Goosebumps HorrorLand;Wii;Europa;2008;0
Scholastic Inc.;Adventure;Wii;Goosebumps HorrorLand;Wii;Japon;2008;0
Scholastic Inc.;Adventure;Wii;Goosebumps HorrorLand;Wii;Norte America;2008;0.16
Scholastic Inc.;Adventure;Wii;Goosebumps HorrorLand;Wii;Otros;2008;0.01
Scholastic Inc.;Adventure;DS;The Magic School Bus: Oceans;DS;Europa;2011;0
Scholastic Inc.;Adventure;DS;The Magic School Bus: Oceans;DS;Japon;2011;0
Scholastic Inc.;Adventure;DS;The Magic School Bus: Oceans;DS;Norte America;2011;0.21
Scholastic Inc.;Adventure;DS;The Magic School Bus: Oceans;DS;Otros;2011;0.01
Scholastic Inc.;Adventure;Wii;Ultimate I Spy;Wii;Europa;2008;0
Scholastic Inc.;Adventure;Wii;Ultimate I Spy;Wii;Japon;2008;0
Scholastic Inc.;Adventure;Wii;Ultimate I Spy;Wii;Norte America;2008;0.45
Scholastic Inc.;Adventure;Wii;Ultimate I Spy;Wii;Otros;2008;0.03
Sega;Adventure;Wii;428: Fuusa Sareta Shibuya de;Wii;Europa;2008;0
Sega;Adventure;Wii;428: Fuusa Sareta Shibuya de;Wii;Japon;2008;0.13
Sega;Adventure;Wii;428: Fuusa Sareta Shibuya de;Wii;Norte America;2008;0
Sega;Adventure;Wii;428: Fuusa Sareta Shibuya de;Wii;Otros;2008;0
Sega;Adventure;PS2;Blood Will Tell: Tezuka Osamu's Dororo;PS2;Europa;2004;0.02
Sega;Adventure;PS2;Blood Will Tell: Tezuka Osamu's Dororo;PS2;Japon;2004;0
Sega;Adventure;PS2;Blood Will Tell: Tezuka Osamu's Dororo;PS2;Norte America;2004;0.02
Sega;Adventure;PS2;Blood Will Tell: Tezuka Osamu's Dororo;PS2;Otros;2004;0.01
Sega;Adventure;SAT;Deep Fear;SAT;Europa;1998;0
Sega;Adventure;SAT;Deep Fear;SAT;Japon;1998;0.08
Sega;Adventure;SAT;Deep Fear;SAT;Norte America;1998;0
Sega;Adventure;SAT;Deep Fear;SAT;Otros;1998;0
Sega;Adventure;SAT;E0: Enemy Zero;SAT;Europa;1996;0
Sega;Adventure;SAT;E0: Enemy Zero;SAT;Japon;1996;0.41
Sega;Adventure;SAT;E0: Enemy Zero;SAT;Norte America;1996;0
Sega;Adventure;SAT;E0: Enemy Zero;SAT;Otros;1996;0
Sega;Adventure;GEN;Ecco the Dolphin;GEN;Europa;1992;0
Sega;Adventure;GEN;Ecco the Dolphin;GEN;Japon;1992;0.12
Sega;Adventure;GEN;Ecco the Dolphin;GEN;Norte America;1992;0
Sega;Adventure;GEN;Ecco the Dolphin;GEN;Otros;1992;0
Sega;Adventure;GEN;Ecco: The Tides of Time;GEN;Europa;1993;0
Sega;Adventure;GEN;Ecco: The Tides of Time;GEN;Japon;1993;0.07
Sega;Adventure;GEN;Ecco: The Tides of Time;GEN;Norte America;1993;0
Sega;Adventure;GEN;Ecco: The Tides of Time;GEN;Otros;1993;0
Sega;Adventure;PS3;Imabikisou;PS3;Europa;2007;0
Sega;Adventure;PS3;Imabikisou;PS3;Japon;2007;0.04
Sega;Adventure;PS3;Imabikisou;PS3;Norte America;2007;0
Sega;Adventure;PS3;Imabikisou;PS3;Otros;2007;0
Sega;Adventure;PS2;Kamaitachi no Yoru × 3;PS2;Europa;2006;0
Sega;Adventure;PS2;Kamaitachi no Yoru × 3;PS2;Japon;2006;0.16
Sega;Adventure;PS2;Kamaitachi no Yoru × 3;PS2;Norte America;2006;0
Sega;Adventure;PS2;Kamaitachi no Yoru × 3;PS2;Otros;2006;0
Sega;Adventure;PSP;Kurohyou: Ryu ga Gotoku Shinshou;PSP;Europa;2010;0
Sega;Adventure;PSP;Kurohyou: Ryu ga Gotoku Shinshou;PSP;Japon;2010;0.29
Sega;Adventure;PSP;Kurohyou: Ryu ga Gotoku Shinshou;PSP;Norte America;2010;0
Sega;Adventure;PSP;Kurohyou: Ryu ga Gotoku Shinshou;PSP;Otros;2010;0
Sega;Adventure;DS;Lilpri DS: Hime-Chen! Apple Pink;DS;Europa;2010;0
Sega;Adventure;DS;Lilpri DS: Hime-Chen! Apple Pink;DS;Japon;2010;0.02
Sega;Adventure;DS;Lilpri DS: Hime-Chen! Apple Pink;DS;Norte America;2010;0
Sega;Adventure;DS;Lilpri DS: Hime-Chen! Apple Pink;DS;Otros;2010;0
Sega;Adventure;SAT;Lunacy;SAT;Europa;1996;0
Sega;Adventure;SAT;Lunacy;SAT;Japon;1996;0.11
Sega;Adventure;SAT;Lunacy;SAT;Norte America;1996;0
Sega;Adventure;SAT;Lunacy;SAT;Otros;1996;0
Sega;Adventure;Wii;Nancy Drew: The White Wolf of Icicle Creek;Wii;Europa;2008;0
Sega;Adventure;Wii;Nancy Drew: The White Wolf of Icicle Creek;Wii;Japon;2008;0
Sega;Adventure;Wii;Nancy Drew: The White Wolf of Icicle Creek;Wii;Norte America;2008;0.14
Sega;Adventure;Wii;Nancy Drew: The White Wolf of Icicle Creek;Wii;Otros;2008;0.01
Sega;Adventure;SAT;Neon Genesis Evangelion;SAT;Europa;1996;0
Sega;Adventure;SAT;Neon Genesis Evangelion;SAT;Japon;1996;0.44
Sega;Adventure;SAT;Neon Genesis Evangelion;SAT;Norte America;1996;0
Sega;Adventure;SAT;Neon Genesis Evangelion;SAT;Otros;1996;0
Sega;Adventure;SAT;Rampo;SAT;Europa;1995;0
Sega;Adventure;SAT;Rampo;SAT;Japon;1995;0.03
Sega;Adventure;SAT;Rampo;SAT;Norte America;1995;0
Sega;Adventure;SAT;Rampo;SAT;Otros;1995;0
Sega;Adventure;PS3;Ryu Ga Gotoku Kenzan!;PS3;Europa;2008;0
Sega;Adventure;PS3;Ryu Ga Gotoku Kenzan!;PS3;Japon;2008;0.36
Sega;Adventure;PS3;Ryu Ga Gotoku Kenzan!;PS3;Norte America;2008;0
Sega;Adventure;PS3;Ryu Ga Gotoku Kenzan!;PS3;Otros;2008;0
Sega;Adventure;SAT;Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare;SAT;Europa;1998;0
Sega;Adventure;SAT;Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare;SAT;Japon;1998;0.53
Sega;Adventure;SAT;Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare;SAT;Norte America;1998;0
Sega;Adventure;SAT;Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare;SAT;Otros;1998;0
Sega;Adventure;DC;Sakura Wars;DC;Europa;2000;0
Sega;Adventure;DC;Sakura Wars;DC;Japon;2000;0.11
Sega;Adventure;DC;Sakura Wars;DC;Norte America;2000;0
Sega;Adventure;DC;Sakura Wars;DC;Otros;2000;0
Sega;Adventure;SAT;Sakura Wars;SAT;Europa;1996;0
Sega;Adventure;SAT;Sakura Wars;SAT;Japon;1996;0.55
Sega;Adventure;SAT;Sakura Wars;SAT;Norte America;1996;0
Sega;Adventure;SAT;Sakura Wars;SAT;Otros;1996;0
Sega;Adventure;DC;Sakura Wars 2: Kimi, Shinitamou koto Nakare;DC;Europa;2000;0
Sega;Adventure;DC;Sakura Wars 2: Kimi, Shinitamou koto Nakare;DC;Japon;2000;0.1
Sega;Adventure;DC;Sakura Wars 2: Kimi, Shinitamou koto Nakare;DC;Norte America;2000;0
Sega;Adventure;DC;Sakura Wars 2: Kimi, Shinitamou koto Nakare;DC;Otros;2000;0
Sega;Adventure;DC;Sakura Wars 3: Paris wa Moeteiru ka;DC;Europa;2001;0
Sega;Adventure;DC;Sakura Wars 3: Paris wa Moeteiru ka;DC;Japon;2001;0.33
Sega;Adventure;DC;Sakura Wars 3: Paris wa Moeteiru ka;DC;Norte America;2001;0
Sega;Adventure;DC;Sakura Wars 3: Paris wa Moeteiru ka;DC;Otros;2001;0
Sega;Adventure;DC;Sakura Wars 4: Koi Seyo,Otome;DC;Europa;2002;0
Sega;Adventure;DC;Sakura Wars 4: Koi Seyo,Otome;DC;Japon;2002;0.29
Sega;Adventure;DC;Sakura Wars 4: Koi Seyo,Otome;DC;Norte America;2002;0
Sega;Adventure;DC;Sakura Wars 4: Koi Seyo,Otome;DC;Otros;2002;0
Sega;Adventure;DC;Shenmue;DC;Europa;1999;0.24
Sega;Adventure;DC;Shenmue;DC;Japon;1999;0.38
Sega;Adventure;DC;Shenmue;DC;Norte America;1999;0.52
Sega;Adventure;DC;Shenmue;DC;Otros;1999;0.04
Sega;Adventure;DC;Shenmue II;DC;Europa;2001;0
Sega;Adventure;DC;Shenmue II;DC;Japon;2001;0.15
Sega;Adventure;DC;Shenmue II;DC;Norte America;2001;0
Sega;Adventure;DC;Shenmue II;DC;Otros;2001;0
Sega;Adventure;SAT;Shinseiki Evangelion: Koutetsu no Girlfriend;SAT;Europa;1998;0
Sega;Adventure;SAT;Shinseiki Evangelion: Koutetsu no Girlfriend;SAT;Japon;1998;0.11
Sega;Adventure;SAT;Shinseiki Evangelion: Koutetsu no Girlfriend;SAT;Norte America;1998;0
Sega;Adventure;SAT;Shinseiki Evangelion: Koutetsu no Girlfriend;SAT;Otros;1998;0
Sega;Adventure;DS;Suzumiya Haruhi no Chokuretsu;DS;Europa;2009;0
Sega;Adventure;DS;Suzumiya Haruhi no Chokuretsu;DS;Japon;2009;0.03
Sega;Adventure;DS;Suzumiya Haruhi no Chokuretsu;DS;Norte America;2009;0
Sega;Adventure;DS;Suzumiya Haruhi no Chokuretsu;DS;Otros;2009;0
Sega;Adventure;Wii;Suzumiya Haruhi no Heiretsu;Wii;Europa;2009;0
Sega;Adventure;Wii;Suzumiya Haruhi no Heiretsu;Wii;Japon;2009;0.02
Sega;Adventure;Wii;Suzumiya Haruhi no Heiretsu;Wii;Norte America;2009;0
Sega;Adventure;Wii;Suzumiya Haruhi no Heiretsu;Wii;Otros;2009;0
Sega;Adventure;DS;The Hardy Boys: Treasure on the Tracks;DS;Europa;2009;0
Sega;Adventure;DS;The Hardy Boys: Treasure on the Tracks;DS;Japon;2009;0
Sega;Adventure;DS;The Hardy Boys: Treasure on the Tracks;DS;Norte America;2009;0.11
Sega;Adventure;DS;The Hardy Boys: Treasure on the Tracks;DS;Otros;2009;0.01
Sega;Adventure;SAT;The Space Bar;SAT;Europa;1996;0
Sega;Adventure;SAT;The Space Bar;SAT;Japon;1996;0.08
Sega;Adventure;SAT;The Space Bar;SAT;Norte America;1996;0
Sega;Adventure;SAT;The Space Bar;SAT;Otros;1996;0
Sega;Adventure;PS2;Yakuza 2;PS2;Europa;2006;0.04
Sega;Adventure;PS2;Yakuza 2;PS2;Japon;2006;0.84
Sega;Adventure;PS2;Yakuza 2;PS2;Norte America;2006;0.05
Sega;Adventure;PS2;Yakuza 2;PS2;Otros;2006;0.16
Sega;Adventure;PS3;Yakuza Kiwami;PS3;Europa;2016;0
Sega;Adventure;PS3;Yakuza Kiwami;PS3;Japon;2016;0.12
Sega;Adventure;PS3;Yakuza Kiwami;PS3;Norte America;2016;0
Sega;Adventure;PS3;Yakuza Kiwami;PS3;Otros;2016;0
Sega;Adventure;PS4;Yakuza Kiwami;PS4;Europa;2016;0
Sega;Adventure;PS4;Yakuza Kiwami;PS4;Japon;2016;0.16
Sega;Adventure;PS4;Yakuza Kiwami;PS4;Norte America;2016;0
Sega;Adventure;PS4;Yakuza Kiwami;PS4;Otros;2016;0
Shogakukan;Adventure;SAT;Kekkon Zenya;SAT;Europa;1995;0
Shogakukan;Adventure;SAT;Kekkon Zenya;SAT;Japon;1995;0.05
Shogakukan;Adventure;SAT;Kekkon Zenya;SAT;Norte America;1995;0
Shogakukan;Adventure;SAT;Kekkon Zenya;SAT;Otros;1995;0
Shogakukan;Adventure;SAT;Kekkon: Marriage;SAT;Europa;1995;0
Shogakukan;Adventure;SAT;Kekkon: Marriage;SAT;Japon;1995;0.06
Shogakukan;Adventure;SAT;Kekkon: Marriage;SAT;Norte America;1995;0
Shogakukan;Adventure;SAT;Kekkon: Marriage;SAT;Otros;1995;0
SNK Playmore;Adventure;DS;Doki Majo Plus;DS;Europa;2009;0
SNK Playmore;Adventure;DS;Doki Majo Plus;DS;Japon;2009;0.02
SNK Playmore;Adventure;DS;Doki Majo Plus;DS;Norte America;2009;0
SNK Playmore;Adventure;DS;Doki Majo Plus;DS;Otros;2009;0
SNK Playmore;Adventure;DS;DokiDoki Majo Shinpan!;DS;Europa;2007;0
SNK Playmore;Adventure;DS;DokiDoki Majo Shinpan!;DS;Japon;2007;0.05
SNK Playmore;Adventure;DS;DokiDoki Majo Shinpan!;DS;Norte America;2007;0
SNK Playmore;Adventure;DS;DokiDoki Majo Shinpan!;DS;Otros;2007;0
SNK Playmore;Adventure;DS;DokiDoki Majo Shinpan! 2;DS;Europa;2008;0
SNK Playmore;Adventure;DS;DokiDoki Majo Shinpan! 2;DS;Japon;2008;0.03
SNK Playmore;Adventure;DS;DokiDoki Majo Shinpan! 2;DS;Norte America;2008;0
SNK Playmore;Adventure;DS;DokiDoki Majo Shinpan! 2;DS;Otros;2008;0
Societa;Adventure;SAT;Haunted Casino;SAT;Europa;1996;0
Societa;Adventure;SAT;Haunted Casino;SAT;Japon;1996;0.04
Societa;Adventure;SAT;Haunted Casino;SAT;Norte America;1996;0
Societa;Adventure;SAT;Haunted Casino;SAT;Otros;1996;0
Sony Computer Entertainment;Adventure;PS2;24: The Game;PS2;Europa;2006;0.12
Sony Computer Entertainment;Adventure;PS2;24: The Game;PS2;Japon;2006;0
Sony Computer Entertainment;Adventure;PS2;24: The Game;PS2;Norte America;2006;0.15
Sony Computer Entertainment;Adventure;PS2;24: The Game;PS2;Otros;2006;0.04
Sony Computer Entertainment;Adventure;PS;Aquanaut's Holiday;PS;Europa;1995;0.01
Sony Computer Entertainment;Adventure;PS;Aquanaut's Holiday;PS;Japon;1995;0
Sony Computer Entertainment;Adventure;PS;Aquanaut's Holiday;PS;Norte America;1995;0.01
Sony Computer Entertainment;Adventure;PS;Aquanaut's Holiday;PS;Otros;1995;0
Sony Computer Entertainment;Adventure;PS3;Aquanaut's Holiday: Kakusareta Kiroku;PS3;Europa;2008;0
Sony Computer Entertainment;Adventure;PS3;Aquanaut's Holiday: Kakusareta Kiroku;PS3;Japon;2008;0.04
Sony Computer Entertainment;Adventure;PS3;Aquanaut's Holiday: Kakusareta Kiroku;PS3;Norte America;2008;0
Sony Computer Entertainment;Adventure;PS3;Aquanaut's Holiday: Kakusareta Kiroku;PS3;Otros;2008;0
Sony Computer Entertainment;Adventure;PS3;Beyond: Two Souls;PS3;Europa;2013;0.88
Sony Computer Entertainment;Adventure;PS3;Beyond: Two Souls;PS3;Japon;2013;0.06
Sony Computer Entertainment;Adventure;PS3;Beyond: Two Souls;PS3;Norte America;2013;0.52
Sony Computer Entertainment;Adventure;PS3;Beyond: Two Souls;PS3;Otros;2013;0.34
Sony Computer Entertainment;Adventure;PS2;Bleach: Erabareshi Tamashii;PS2;Europa;2005;0
Sony Computer Entertainment;Adventure;PS2;Bleach: Erabareshi Tamashii;PS2;Japon;2005;0.08
Sony Computer Entertainment;Adventure;PS2;Bleach: Erabareshi Tamashii;PS2;Norte America;2005;0
Sony Computer Entertainment;Adventure;PS2;Bleach: Erabareshi Tamashii;PS2;Otros;2005;0
Sony Computer Entertainment;Adventure;PS2;Blood: The Last Vampire (Joukan);PS2;Europa;2000;0
Sony Computer Entertainment;Adventure;PS2;Blood: The Last Vampire (Joukan);PS2;Japon;2000;0.09
Sony Computer Entertainment;Adventure;PS2;Blood: The Last Vampire (Joukan);PS2;Norte America;2000;0
Sony Computer Entertainment;Adventure;PS2;Blood: The Last Vampire (Joukan);PS2;Otros;2000;0
Sony Computer Entertainment;Adventure;PS;Boku no Natsuyasumi;PS;Europa;2000;0
Sony Computer Entertainment;Adventure;PS;Boku no Natsuyasumi;PS;Japon;2000;0.37
Sony Computer Entertainment;Adventure;PS;Boku no Natsuyasumi;PS;Norte America;2000;0
Sony Computer Entertainment;Adventure;PS;Boku no Natsuyasumi;PS;Otros;2000;0.03
Sony Computer Entertainment;Adventure;PS2;Boku no Natsuyasumi 2: Umi no Bouken Hen;PS2;Europa;2002;0
Sony Computer Entertainment;Adventure;PS2;Boku no Natsuyasumi 2: Umi no Bouken Hen;PS2;Japon;2002;0.41
Sony Computer Entertainment;Adventure;PS2;Boku no Natsuyasumi 2: Umi no Bouken Hen;PS2;Norte America;2002;0
Sony Computer Entertainment;Adventure;PS2;Boku no Natsuyasumi 2: Umi no Bouken Hen;PS2;Otros;2002;0
Sony Computer Entertainment;Adventure;PS3;Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​;PS3;Europa;2007;0
Sony Computer Entertainment;Adventure;PS3;Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​;PS3;Japon;2007;0.08
Sony Computer Entertainment;Adventure;PS3;Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​;PS3;Norte America;2007;0
Sony Computer Entertainment;Adventure;PS3;Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​;PS3;Otros;2007;0
Sony Computer Entertainment;Adventure;PSP;Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu;PSP;Europa;2009;0
Sony Computer Entertainment;Adventure;PSP;Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu;PSP;Japon;2009;0.19
Sony Computer Entertainment;Adventure;PSP;Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu;PSP;Norte America;2009;0
Sony Computer Entertainment;Adventure;PSP;Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu;PSP;Otros;2009;0
Sony Computer Entertainment;Adventure;PSP;Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu;PSP;Europa;2010;0
Sony Computer Entertainment;Adventure;PSP;Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu;PSP;Japon;2010;0.07
Sony Computer Entertainment;Adventure;PSP;Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu;PSP;Norte America;2010;0
Sony Computer Entertainment;Adventure;PSP;Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu;PSP;Otros;2010;0
Sony Computer Entertainment;Adventure;PSP;Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!;PSP;Europa;2006;0
Sony Computer Entertainment;Adventure;PSP;Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!;PSP;Japon;2006;0.1
Sony Computer Entertainment;Adventure;PSP;Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!;PSP;Norte America;2006;0
Sony Computer Entertainment;Adventure;PSP;Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!;PSP;Otros;2006;0
Sony Computer Entertainment;Adventure;PS;Broken Sword II: The Smoking Mirror;PS;Europa;1997;0.02
Sony Computer Entertainment;Adventure;PS;Broken Sword II: The Smoking Mirror;PS;Japon;1997;0
Sony Computer Entertainment;Adventure;PS;Broken Sword II: The Smoking Mirror;PS;Norte America;1997;0.03
Sony Computer Entertainment;Adventure;PS;Broken Sword II: The Smoking Mirror;PS;Otros;1997;0
Sony Computer Entertainment;Adventure;PS2;Dog's Life;PS2;Europa;2003;0.16
Sony Computer Entertainment;Adventure;PS2;Dog's Life;PS2;Japon;2003;0
Sony Computer Entertainment;Adventure;PS2;Dog's Life;PS2;Norte America;2003;0.21
Sony Computer Entertainment;Adventure;PS2;Dog's Life;PS2;Otros;2003;0.05
Sony Computer Entertainment;Adventure;PSV;Doki-Doki Universe;PSV;Europa;2013;0.04
Sony Computer Entertainment;Adventure;PSV;Doki-Doki Universe;PSV;Japon;2013;0
Sony Computer Entertainment;Adventure;PSV;Doki-Doki Universe;PSV;Norte America;2013;0.01
Sony Computer Entertainment;Adventure;PSV;Doki-Doki Universe;PSV;Otros;2013;0.01
Sony Computer Entertainment;Adventure;PS2;Drakan: The Ancients' Gates;PS2;Europa;2002;0.1
Sony Computer Entertainment;Adventure;PS2;Drakan: The Ancients' Gates;PS2;Japon;2002;0
Sony Computer Entertainment;Adventure;PS2;Drakan: The Ancients' Gates;PS2;Norte America;2002;0.13
Sony Computer Entertainment;Adventure;PS2;Drakan: The Ancients' Gates;PS2;Otros;2002;0.03
Sony Computer Entertainment;Adventure;PS2;Ecco the Dolphin: Defender of the Future;PS2;Europa;2002;0.05
Sony Computer Entertainment;Adventure;PS2;Ecco the Dolphin: Defender of the Future;PS2;Japon;2002;0
Sony Computer Entertainment;Adventure;PS2;Ecco the Dolphin: Defender of the Future;PS2;Norte America;2002;0.07
Sony Computer Entertainment;Adventure;PS2;Ecco the Dolphin: Defender of the Future;PS2;Otros;2002;0.02
